query_id,benchmark_id,source_question_id,db_id,split,q_tag,tag,question,ehrsql_template,query,is_fully_instantiated,is_impossible,answerability,execution_eligible,unresolved_macros,review_flags,value_arguments_json,tag_item_subtypes_json,ehrsql_value_json,mimiciii_gold_query,instantiation_source
schera_ehrsql_draft_00027,ehrsql_004,c87ed2b16b207de8d4c3e97f,mimic_iii,test,what is the cost of a drug named {drug_name}?,what is the cost of a drug named {drug_name}?,What is the price of docusate sodium (liquid)?,what is the cost of a drug named docusate sodium (liquid)?,select cst.total_cost as answer from <SCHEMA>.drug_exposure de join <SCHEMA>.cost cst on cst.cost_event_id = de.drug_exposure_id and cst.cost_domain_id = 'Drug' where 1=1 AND de.drug_concept_id IN (SELECT 19136048 AS concept_id UNION SELECT descendant_concept_id AS concept_id FROM <SCHEMA>.concept_ancestor WHERE ancestor_concept_id = 19136048),TRUE,FALSE,answerable,TRUE,,,"{""drug_name"": {""display_value"": ""docusate sodium (liquid)"", ""source_argument_name"": ""drug_name"", ""value_type"": ""DRUG_NAME""}}",{},"{""drug_name"": ""docusate sodium (liquid)""}",select distinct cost.cost from cost where cost.event_type = 'prescriptions' and cost.event_id in ( select prescriptions.row_id from prescriptions where prescriptions.drug = 'docusate sodium (liquid)' ),schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00028,ehrsql_004,72d63b509807b85f876a538e,mimic_iii,test,what is the cost of a drug named {drug_name}?,what is the cost of a drug named {drug_name}?,How much is albumin 25% (12.5g / 50ml)?,what is the cost of a drug named albumin 25% (12.5g / 50ml)?,select cst.total_cost as answer from <SCHEMA>.drug_exposure de join <SCHEMA>.cost cst on cst.cost_event_id = de.drug_exposure_id and cst.cost_domain_id = 'Drug' where 1=1 AND de.drug_concept_id IN (SELECT 35603307 AS concept_id UNION SELECT descendant_concept_id AS concept_id FROM <SCHEMA>.concept_ancestor WHERE ancestor_concept_id = 35603307),TRUE,FALSE,answerable,TRUE,,,"{""drug_name"": {""display_value"": ""albumin 25% (12.5g / 50ml)"", ""source_argument_name"": ""drug_name"", ""value_type"": ""DRUG_NAME""}}",{},"{""drug_name"": ""albumin 25% (12.5g / 50ml)""}",select distinct cost.cost from cost where cost.event_type = 'prescriptions' and cost.event_id in ( select prescriptions.row_id from prescriptions where prescriptions.drug = 'albumin 25% (12.5g / 50ml)' ),schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00029,ehrsql_004,7677fa603b90458501ba26f1,mimic_iii,test,what is the cost of a drug named {drug_name}?,what is the cost of a drug named {drug_name}?,What is the cost for isosorbide dinitrate SA?,what is the cost of a drug named isosorbide dinitrate sa?,select cst.total_cost as answer from <SCHEMA>.drug_exposure de join <SCHEMA>.cost cst on cst.cost_event_id = de.drug_exposure_id and cst.cost_domain_id = 'Drug' where 1=1 AND de.drug_concept_id IN (SELECT 1383925 AS concept_id UNION SELECT descendant_concept_id AS concept_id FROM <SCHEMA>.concept_ancestor WHERE ancestor_concept_id = 1383925),TRUE,FALSE,answerable,TRUE,,,"{""drug_name"": {""display_value"": ""isosorbide dinitrate sa"", ""source_argument_name"": ""drug_name"", ""value_type"": ""DRUG_NAME""}}",{},"{""drug_name"": ""isosorbide dinitrate sa""}",select distinct cost.cost from cost where cost.event_type = 'prescriptions' and cost.event_id in ( select prescriptions.row_id from prescriptions where prescriptions.drug = 'isosorbide dinitrate sa' ),schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00030,ehrsql_005,74e2747487852a76825d6b1b,mimic_iii,test,what is the cost of diagnosing {diagnosis_name}?,what is the cost of diagnosing {diagnosis_name}?,What is the cost of the diagnostic injury iliac artery injury?,what is the cost of diagnosing injury iliac artery?,select cst.total_cost as answer from <SCHEMA>.condition_occurrence co join <SCHEMA>.cost cst on cst.cost_event_id = co.condition_occurrence_id and cst.cost_domain_id = 'Condition' where 1=1 AND co.condition_concept_id IN (SELECT 200881 AS concept_id UNION SELECT descendant_concept_id AS concept_id FROM <SCHEMA>.concept_ancestor WHERE ancestor_concept_id = 200881),TRUE,FALSE,answerable,TRUE,,,"{""diagnosis_name"": {""display_value"": ""injury iliac artery"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}}",{},"{""diagnosis_name"": ""injury iliac artery""}",select distinct cost.cost from cost where cost.event_type = 'diagnoses_icd' and cost.event_id in ( select diagnoses_icd.row_id from diagnoses_icd where diagnoses_icd.icd9_code = ( select d_icd_diagnoses.icd9_code from d_icd_diagnoses where d_icd_diagnoses.short_title = 'injury iliac artery' ) ),schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00031,ehrsql_005,56cb0d096dd55d9b6164096b,mimic_iii,test,what is the cost of diagnosing {diagnosis_name}?,what is the cost of diagnosing {diagnosis_name}?,How much does it cost to get diagnosed with sports acc w/o sub fall?,what is the cost of diagnosing sports acc w/o sub fall?,select cst.total_cost as answer from <SCHEMA>.condition_occurrence co join <SCHEMA>.cost cst on cst.cost_event_id = co.condition_occurrence_id and cst.cost_domain_id = 'Condition' where 1=1 AND co.condition_concept_id IN (SELECT 437176 AS concept_id UNION SELECT descendant_concept_id AS concept_id FROM <SCHEMA>.concept_ancestor WHERE ancestor_concept_id = 437176),TRUE,FALSE,answerable,TRUE,,,"{""diagnosis_name"": {""display_value"": ""sports acc w/o sub fall"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}}",{},"{""diagnosis_name"": ""sports acc w/o sub fall""}",select distinct cost.cost from cost where cost.event_type = 'diagnoses_icd' and cost.event_id in ( select diagnoses_icd.row_id from diagnoses_icd where diagnoses_icd.icd9_code = ( select d_icd_diagnoses.icd9_code from d_icd_diagnoses where d_icd_diagnoses.short_title = 'sports acc w/o sub fall' ) ),schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00032,ehrsql_005,9eafffbbf25247dc35af107a,mimic_iii,test,what is the cost of diagnosing {diagnosis_name}?,what is the cost of diagnosing {diagnosis_name}?,What is the cost of the diagnostic for postablat hypothyr nec?,what is the cost of diagnosing postablat hypothyr nec?,select cst.total_cost as answer from <SCHEMA>.condition_occurrence co join <SCHEMA>.cost cst on cst.cost_event_id = co.condition_occurrence_id and cst.cost_domain_id = 'Condition' where 1=1 AND co.condition_concept_id IN (SELECT 132583 AS concept_id UNION SELECT descendant_concept_id AS concept_id FROM <SCHEMA>.concept_ancestor WHERE ancestor_concept_id = 132583),TRUE,FALSE,answerable,TRUE,,,"{""diagnosis_name"": {""display_value"": ""postablat hypothyr nec"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}}",{},"{""diagnosis_name"": ""postablat hypothyr nec""}",select distinct cost.cost from cost where cost.event_type = 'diagnoses_icd' and cost.event_id in ( select diagnoses_icd.row_id from diagnoses_icd where diagnoses_icd.icd9_code = ( select d_icd_diagnoses.icd9_code from d_icd_diagnoses where d_icd_diagnoses.short_title = 'postablat hypothyr nec' ) ),schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00033,ehrsql_005,d695ef1e289400cb02f69c69,mimic_iii,test,what is the cost of diagnosing {diagnosis_name}?,what is the cost of diagnosing {diagnosis_name}?,How much does cannabis abuse-contin cost for diagnosis?,what is the cost of diagnosing cannabis abuse-contin?,select cst.total_cost as answer from <SCHEMA>.condition_occurrence co join <SCHEMA>.cost cst on cst.cost_event_id = co.condition_occurrence_id and cst.cost_domain_id = 'Condition' where 1=1 AND co.condition_concept_id IN (SELECT 1448832 AS concept_id UNION SELECT descendant_concept_id AS concept_id FROM <SCHEMA>.concept_ancestor WHERE ancestor_concept_id = 1448832),TRUE,FALSE,answerable,TRUE,,,"{""diagnosis_name"": {""display_value"": ""cannabis abuse-contin"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}}",{},"{""diagnosis_name"": ""cannabis abuse-contin""}",select distinct cost.cost from cost where cost.event_type = 'diagnoses_icd' and cost.event_id in ( select diagnoses_icd.row_id from diagnoses_icd where diagnoses_icd.icd9_code = ( select d_icd_diagnoses.icd9_code from d_icd_diagnoses where d_icd_diagnoses.short_title = 'cannabis abuse-contin' ) ),schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00034,ehrsql_005,1a298a908837247b5eb323b4,mimic_iii,test,what is the cost of diagnosing {diagnosis_name}?,what is the cost of diagnosing {diagnosis_name}?,What is the diagnosis price for acute acc poison-adrenergics?,what is the cost of diagnosing acc poison-adrenergics?,select cst.total_cost as answer from <SCHEMA>.condition_occurrence co join <SCHEMA>.cost cst on cst.cost_event_id = co.condition_occurrence_id and cst.cost_domain_id = 'Condition' where 1=1 AND co.condition_concept_id IN (SELECT 439477 AS concept_id UNION SELECT descendant_concept_id AS concept_id FROM <SCHEMA>.concept_ancestor WHERE ancestor_concept_id = 439477),TRUE,FALSE,answerable,TRUE,,,"{""diagnosis_name"": {""display_value"": ""acc poison-adrenergics"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}}",{},"{""diagnosis_name"": ""acc poison-adrenergics""}",select distinct cost.cost from cost where cost.event_type = 'diagnoses_icd' and cost.event_id in ( select diagnoses_icd.row_id from diagnoses_icd where diagnoses_icd.icd9_code = ( select d_icd_diagnoses.icd9_code from d_icd_diagnoses where d_icd_diagnoses.short_title = 'acc poison-adrenergics' ) ),schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00035,ehrsql_005,ef29babcb7dfad06646e6c4c,mimic_iii,test,what is the cost of diagnosing {diagnosis_name}?,what is the cost of diagnosing {diagnosis_name}?,How much is the diagnosis price for nonsp abn find-gu organsgs in the gastrointestinal organs?,what is the cost of diagnosing nonsp abn find-gu organs?,select cst.total_cost as answer from <SCHEMA>.condition_occurrence co join <SCHEMA>.cost cst on cst.cost_event_id = co.condition_occurrence_id and cst.cost_domain_id = 'Condition' where 1=1 AND co.condition_concept_id IN (SELECT 440529 AS concept_id UNION SELECT descendant_concept_id AS concept_id FROM <SCHEMA>.concept_ancestor WHERE ancestor_concept_id = 440529),TRUE,FALSE,answerable,TRUE,,,"{""diagnosis_name"": {""display_value"": ""nonsp abn find-gu organs"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}}",{},"{""diagnosis_name"": ""nonsp abn find-gu organs""}",select distinct cost.cost from cost where cost.event_type = 'diagnoses_icd' and cost.event_id in ( select diagnoses_icd.row_id from diagnoses_icd where diagnoses_icd.icd9_code = ( select d_icd_diagnoses.icd9_code from d_icd_diagnoses where d_icd_diagnoses.short_title = 'nonsp abn find-gu organs' ) ),schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00036,ehrsql_005,2182c08dda3810591cff4a4c,mimic_iii,test,what is the cost of diagnosing {diagnosis_name}?,what is the cost of diagnosing {diagnosis_name}?,What is the diagnosis price for stomach function dis nec necrosis?,what is the cost of diagnosing stomach function dis nec?,select cst.total_cost as answer from <SCHEMA>.condition_occurrence co join <SCHEMA>.cost cst on cst.cost_event_id = co.condition_occurrence_id and cst.cost_domain_id = 'Condition' where 1=1 AND co.condition_concept_id IN (SELECT 197913 AS concept_id UNION SELECT descendant_concept_id AS concept_id FROM <SCHEMA>.concept_ancestor WHERE ancestor_concept_id = 197913),TRUE,FALSE,answerable,TRUE,,,"{""diagnosis_name"": {""display_value"": ""stomach function dis nec"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}}",{},"{""diagnosis_name"": ""stomach function dis nec""}",select distinct cost.cost from cost where cost.event_type = 'diagnoses_icd' and cost.event_id in ( select diagnoses_icd.row_id from diagnoses_icd where diagnoses_icd.icd9_code = ( select d_icd_diagnoses.icd9_code from d_icd_diagnoses where d_icd_diagnoses.short_title = 'stomach function dis nec' ) ),schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00037,ehrsql_006,f801ff7fde2a65ac89b3b1eb,mimic_iii,test,what does {abbreviation} stand for?,what does {abbreviation} stand for?,What is supposed to be represented by applic ext fix dev-femur?,what does applic ext fix dev-femur stand for?,select c.concept_name as answer from <SCHEMA>.concept c where lower(c.concept_code) = lower('applic ext fix dev-femur') or lower(c.concept_name) = lower('applic ext fix dev-femur') or AND LOWER(c.concept_code) = LOWER('applic ext fix dev-femur'),TRUE,FALSE,answerable,TRUE,,,"{""abbreviation"": {""display_value"": ""applic ext fix dev-femur"", ""source_argument_name"": ""abbreviation"", ""value_type"": ""ABBREVIATION""}, ""diagnosis_name"": {""display_value"": ""applic ext fix dev-femur"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}, ""procedure_name"": {""display_value"": ""applic ext fix dev-femur"", ""source_argument_name"": ""procedure_name"", ""value_type"": ""PROCEDURE_NAME""}}",{},"{""abbreviation"": ""applic ext fix dev-femur"", ""diagnosis_name"": ""applic ext fix dev-femur"", ""procedure_name"": ""applic ext fix dev-femur""}",select d_icd_diagnoses.long_title from d_icd_diagnoses where d_icd_diagnoses.short_title = 'applic ext fix dev-femur' union select d_icd_procedures.long_title from d_icd_procedures where d_icd_procedures.short_title = 'applic ext fix dev-femur',schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00038,ehrsql_006,028236e66712a6351e1ecac8,mimic_iii,test,what does {abbreviation} stand for?,what does {abbreviation} stand for?,"What is the unabbreviated version of ""ab nos w compl nos-inc""?",what does ab nos w compl nos-inc stand for?,select c.concept_name as answer from <SCHEMA>.concept c where lower(c.concept_code) = lower('ab nos w compl nos-inc') or lower(c.concept_name) = lower('ab nos w compl nos-inc') or AND LOWER(c.concept_code) = LOWER('ab nos w compl nos-inc'),TRUE,FALSE,answerable,TRUE,,,"{""abbreviation"": {""display_value"": ""ab nos w compl nos-inc"", ""source_argument_name"": ""abbreviation"", ""value_type"": ""ABBREVIATION""}, ""diagnosis_name"": {""display_value"": ""ab nos w compl nos-inc"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}, ""procedure_name"": {""display_value"": ""ab nos w compl nos-inc"", ""source_argument_name"": ""procedure_name"", ""value_type"": ""PROCEDURE_NAME""}}",{},"{""abbreviation"": ""ab nos w compl nos-inc"", ""diagnosis_name"": ""ab nos w compl nos-inc"", ""procedure_name"": ""ab nos w compl nos-inc""}",select d_icd_diagnoses.long_title from d_icd_diagnoses where d_icd_diagnoses.short_title = 'ab nos w compl nos-inc' union select d_icd_procedures.long_title from d_icd_procedures where d_icd_procedures.short_title = 'ab nos w compl nos-inc',schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00039,ehrsql_006,867b941f69eb1aaaea37fd60,mimic_iii,test,what does {abbreviation} stand for?,what does {abbreviation} stand for?,What does a 3 deg burn w loss-thigh represent?,what does 3 deg burn w loss-thigh stand for?,select c.concept_name as answer from <SCHEMA>.concept c where lower(c.concept_code) = lower('3 deg burn w loss-thigh') or lower(c.concept_name) = lower('3 deg burn w loss-thigh') or AND LOWER(c.concept_code) = LOWER('3 deg burn w loss-thigh'),TRUE,FALSE,answerable,TRUE,,,"{""abbreviation"": {""display_value"": ""3 deg burn w loss-thigh"", ""source_argument_name"": ""abbreviation"", ""value_type"": ""ABBREVIATION""}, ""diagnosis_name"": {""display_value"": ""3 deg burn w loss-thigh"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}, ""procedure_name"": {""display_value"": ""3 deg burn w loss-thigh"", ""source_argument_name"": ""procedure_name"", ""value_type"": ""PROCEDURE_NAME""}}",{},"{""abbreviation"": ""3 deg burn w loss-thigh"", ""diagnosis_name"": ""3 deg burn w loss-thigh"", ""procedure_name"": ""3 deg burn w loss-thigh""}",select d_icd_diagnoses.long_title from d_icd_diagnoses where d_icd_diagnoses.short_title = '3 deg burn w loss-thigh' union select d_icd_procedures.long_title from d_icd_procedures where d_icd_procedures.short_title = '3 deg burn w loss-thigh',schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
schera_ehrsql_draft_00040,ehrsql_006,89193529e9ebed3f6291d238,mimic_iii,test,what does {abbreviation} stand for?,what does {abbreviation} stand for?,"What is the unabbreviated version of ""acc poison-antirheumatic""?",what does acc poison-antirheumatic stand for?,select c.concept_name as answer from <SCHEMA>.concept c where lower(c.concept_code) = lower('acc poison-antirheumatic') or lower(c.concept_name) = lower('acc poison-antirheumatic') or AND LOWER(c.concept_code) = LOWER('acc poison-antirheumatic'),TRUE,FALSE,answerable,TRUE,,,"{""abbreviation"": {""display_value"": ""acc poison-antirheumatic"", ""source_argument_name"": ""abbreviation"", ""value_type"": ""ABBREVIATION""}, ""diagnosis_name"": {""display_value"": ""acc poison-antirheumatic"", ""source_argument_name"": ""diagnosis_name"", ""value_type"": ""DIAGNOSIS_NAME""}, ""procedure_name"": {""display_value"": ""acc poison-antirheumatic"", ""source_argument_name"": ""procedure_name"", ""value_type"": ""PROCEDURE_NAME""}}",{},"{""abbreviation"": ""acc poison-antirheumatic"", ""diagnosis_name"": ""acc poison-antirheumatic"", ""procedure_name"": ""acc poison-antirheumatic""}",select d_icd_diagnoses.long_title from d_icd_diagnoses where d_icd_diagnoses.short_title = 'acc poison-antirheumatic' union select d_icd_procedures.long_title from d_icd_procedures where d_icd_procedures.short_title = 'acc poison-antirheumatic',schera_ehrsql_mimic_iii_test_seed+ehrsql_value_mapping_links
